FactID,Val,Year,ISO-alpha2 Code,UN Region Name,UN Sub-region Name,Country,ThemeID,Theme_text,IndmetaID,indmeta_text,Age,Gender,Residency,Unit,Link,Reference,Download_date
3.4.5GQ2007,33,2007,GQ,Africa,Sub-Saharan Africa,Equatorial Guinea,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5BF2009,33.7,2009,BF,Africa,Sub-Saharan Africa,Burkina Faso,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5BF2007,34,2007,BF,Africa,Sub-Saharan Africa,Burkina Faso,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GH2009,34.5,2009,GH,Africa,Sub-Saharan Africa,Ghana,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5RU2007,35,2007,RU,Europe,Eastern Europe,Russian Federation,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GA2007,36,2007,GA,Africa,Sub-Saharan Africa,Gabon,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TJ2009,38.6,2009,TJ,Asia,Central Asia,Tajikistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5GN2007,41,2007,GN,Africa,Sub-Saharan Africa,Guinea,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SN2009,43.14,2009,SN,Africa,Sub-Saharan Africa,Senegal,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MV2007,44,2007,MV,Asia,Southern Asia,Maldives,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MV2009,44,2009,MV,Asia,Southern Asia,Maldives,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MD2009,44.3,2009,MD,Europe,Eastern Europe,Republic of Moldova,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5PH2009,44.5,2009,PH,Asia,South-eastern Asia,Philippines,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5AO2009,44.7,2009,AO,Africa,Sub-Saharan Africa,Angola,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5AO2007,45,2007,AO,Africa,Sub-Saharan Africa,Angola,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5PH2007,45,2007,PH,Asia,South-eastern Asia,Philippines,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5VN2009,45.1,2009,VN,Asia,South-eastern Asia,Viet Nam,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TH2007,47,2007,TH,Asia,South-eastern Asia,Thailand,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SN2007,47,2007,SN,Africa,Sub-Saharan Africa,Senegal,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5CM2007,49,2007,CM,Africa,Sub-Saharan Africa,Cameroon,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MW2007,50,2007,MW,Africa,Sub-Saharan Africa,Malawi,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MG2009,50.3,2009,MG,Africa,Sub-Saharan Africa,Madagascar,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SZ2009,51.6,2009,SZ,Africa,Sub-Saharan Africa,Eswatini,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SZ2007,52,2007,SZ,Africa,Sub-Saharan Africa,Eswatini,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MG2007,53,2007,MG,Africa,Sub-Saharan Africa,Madagascar,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5UZ2007,53,2007,UZ,Asia,Central Asia,Uzbekistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5UZ2009,53.1,2009,UZ,Asia,Central Asia,Uzbekistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5AZ2009,53.6,2009,AZ,Asia,Western Asia,Azerbaijan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TD2009,53.8,2009,TD,Africa,Sub-Saharan Africa,Chad,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TD2007,54,2007,TD,Africa,Sub-Saharan Africa,Chad,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5AZ2007,54,2007,AZ,Asia,Western Asia,Azerbaijan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TZ2009,55.72,2009,TZ,Africa,Sub-Saharan Africa,United Republic of Tanzania,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5BD2009,57.6,2009,BD,Asia,Southern Asia,Bangladesh,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5ID2009,57.6,2009,ID,Asia,South-eastern Asia,Indonesia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5CD2009,58.6,2009,CD,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5CD2007,59,2007,CD,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TZ2007,59,2007,TZ,Africa,Sub-Saharan Africa,United Republic of Tanzania,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MD2007,60,2007,MD,Europe,Eastern Europe,Republic of Moldova,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5DZ2009,60.71,2009,DZ,Africa,Northern Africa,Algeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5DZ2007,61,2007,DZ,Africa,Northern Africa,Algeria,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5ID2007,62,2007,ID,Asia,South-eastern Asia,Indonesia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5BA2007,62,2007,BA,Europe,Southern Europe,Bosnia and Herzegovina,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SV2007,62,2007,SV,Americas,Latin America and the Caribbean,El Salvador,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TJ2007,62,2007,TJ,Asia,Central Asia,Tajikistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5BA2009,62,2009,BA,Europe,Southern Europe,Bosnia and Herzegovina,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SV2009,62,2009,SV,Americas,Latin America and the Caribbean,El Salvador,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MW2009,62.1,2009,MW,Africa,Sub-Saharan Africa,Malawi,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SL2009,62.6,2009,SL,Africa,Sub-Saharan Africa,Sierra Leone,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5SL2007,63,2007,SL,Africa,Sub-Saharan Africa,Sierra Leone,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5ZM2009,63.9,2009,ZM,Africa,Sub-Saharan Africa,Zambia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5CF2009,64.5,2009,CF,Africa,Sub-Saharan Africa,Central African Republic,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5CF2007,65,2007,CF,Africa,Sub-Saharan Africa,Central African Republic,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5BW2007,65,2007,BW,Africa,Sub-Saharan Africa,Botswana,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5BW2009,65.2,2009,BW,Africa,Sub-Saharan Africa,Botswana,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5ER2007,68,2007,ER,Africa,Sub-Saharan Africa,Eritrea,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5ER2009,68,2009,ER,Africa,Sub-Saharan Africa,Eritrea,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MM2009,68.8,2009,MM,Asia,South-eastern Asia,Myanmar,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TR2009,68.9,2009,TR,Asia,Western Asia,Turkey,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5PK2007,69,2007,PK,Asia,Southern Asia,Pakistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5TR2007,69,2007,TR,Asia,Western Asia,Turkey,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5OM2007,69,2007,OM,Asia,Western Asia,Oman,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5PK2009,69.1,2009,PK,Asia,Southern Asia,Pakistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MN2009,69.9,2009,MN,Asia,Eastern Asia,Mongolia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5MN2007,70,2007,MN,Asia,Eastern Asia,Mongolia,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5LB2009,70.7,2009,LB,Asia,Western Asia,Lebanon,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
3.4.5ME2009,70.7,2009,ME,Europe,Southern Europe,Montenegro,3.4,"Iodine, Iron & zinc deficiencies",3.4.5,Proportion of households consuming iodized salt,All ages,Both sexes,All residences,%,http://data.un.org/Data.aspx?q=households+consuming+iodized&d=SOWC&f=inID%3a114,United Nation,2019
